Serial No.,Course Type,Student ID,Student Name,Program,Batch,Period,Enrollment Date,Primary Faculty,Subject Code / Name,Section
4261,RE/PE/THESIS,668d1e17f8590b251905119ad70b45c7f3b3e468e6e201ff49d7d22563c03a21,25676f22aedb6304e4fa68cda519196cf1f0ab779a62009ced28d8883976df29,Master of Science By Research,MS Batch of 2022,Term I [2024-25],30/07/24,Dinesh Babu,IT 989/16,T124-DB-989-16
4262,RE/PE/THESIS,615dd5eee343556726e334e24fe04c05974af209b5504d99e70340374859e22a,b61d250233636a45ae2d925fe979c0d29b976fac34559842c2a1d9ab1a5aa7e1,Master of Science By Research,MS Batch of 2022,Term I [2024-25],31/07/24,Nanditha Rao,IT 989/16,T124-NR-989-16
4263,RE/PE/THESIS,ea55bfde1d8cedea23c61b1bd920e795a2731a50b58db1cf319419fca123c576,ff0f2477ffc5eb92e6dcb838ac14cdb82fe95340cf8df8e703b238afd9c1d709,Master of Science By Research,MS Batch of 2022,Term I [2024-25],30/07/24,Nanditha Rao,IT 989/16,T124-NR-989-16
4264,RE/PE/THESIS,373c2123fb55fbf7089a27957d75c1ee7422c721d330110a58ba918914372573,8a2be7553dd12cece75379934021e3522c36fdf9aa728b4330172230d43c2c96,Master of Science By Research,MS Batch of 2022,Term I [2024-25],31/07/24,Madhav Rao,IT 989/16,T124-MR-989-16
4265,RE/PE/THESIS,76051e8a3ad30f919eaa4f3bdb03c4d1582b21e58724b95a5695372f75a693c6,e5b3c4b6b11fe157c0de1c8021d833ae09c9236b8a3ca0798a1a0bb95bf10765,Master of Science By Research,MS Batch of 2022,Term I [2024-25],07/08/24,Dinesh Babu,IT 989/16,T124-DB-989-16
4266,RE/PE/THESIS,7380fa38c3b40a706aaf21503d7a08e00c5510a966aa99c58c57be1489559f84,0dd98b8ebb05e85eda06a31314f9f8ce7a7e40ace9223dcf18d59b8266d6cd82,Master of Science By Research,MS Batch of 2022,Term I [2024-25],01/08/24,Vinu E V,IT 989/16,T124-VIN-989-16
4267,RE/PE/THESIS,c7debe7e692a9c459108a3056b1c6a9be046573fffb9b19a586c2a6f25b423e7,c1acd1ad41cd35701e106e5cd0f69048e65cc85c6797c2a49f5918e411b408ab,Master of Science By Research,MS Batch of 2022,Term I [2024-25],30/07/24,Jyotsna Bapat,IT 989/16,T124-JB-989-16
4268,RE/PE/THESIS,fb81ea55c2f8915c7549b009012ae5b57e221256ec250a9a5dfa99ca9a690b18,4888a894950c6b78741aedd7b6aaf87a60ecfc2ce177c8760fa3c32a4dc25be4,Master of Science By Research,MS Batch of 2022,Term I [2024-25],31/07/24,Viswanath G,IT 989/16,T124-VG-989-16
4269,RE/PE/THESIS,d47ab8c69f869486b30c4da5cb9b4cd9ea651016d696f481bf0d54709c32394d,ac4991fba2773adb3d80d1e23b6926e7221f704b00bf5244351f55466d1874f6,Master of Science By Research,MS Batch of 2023,Term I [2024-25],24/07/24,Madhav Rao,IT 989/16,T124-MR-989-16
4270,RE/PE/THESIS,a9f9c58a2e5b079410748ab77881de6e48e1c1f938e1b16fddcfc2a0a94c30ac,3e496a4106adc8e090f105ca9e82f88a75d8e6723b644e39fa432332f100997a,Master of Science By Research,MS Batch of 2023,Term I [2024-25],03/08/24,Raghuram Bharadwaj,IT 989/16,T124-RB-989-16
4271,RE/PE/THESIS,1f935128324757771371c3c3870c550386bf3afa4703d1415330cbdcee8e8a89,e90987a0031b93d94ebcfab622ddb10985571a8ef0242dc6b30727c2b7996464,Master of Science By Research,MS Batch of 2023,Term I [2024-25],29/07/24,Kurian Polachan,IT 989/16,T124-KP-989-16
4272,RE/PE/THESIS,a1e8aed50fe49801dcce474ac41be59df235d38e09e6815c4eff73d8d5c8ad0e,30469a722e861c95e66ba28b27a6985278e3f1228b039355edeaf7a31381156e,Master of Science By Research,MS Batch of 2023,Term I [2024-25],26/07/24,Kurian Polachan,IT 989/16,T124-KP-989-16
4273,RE/PE/THESIS,f82cf67ea4e0fb2cfbbab4f31470bde19e0c12307f96f04a4127d688efb426b8,3e67a7bb2d6abddff3298fd6211a130a44892e4c86a55be12a555ede734818bc,Master of Science By Research,MS Batch of 2023,Term I [2024-25],26/07/24,Pradeesha Ashok,IT 989/16,T124-PA-989-16
4274,RE/PE/THESIS,9b847f46a663a50151ea96db8be172efa897011aa91d1b0628fc232a980ed0b4,53b232e3d4a52f3126e5596e982b5c97a6aab859ebdf904801e516a4248de65b,Master of Science By Research,MS Batch of 2023,Term I [2024-25],31/07/24,Vinod Reddy,IT 989/16,T124-VR-989-16
4275,RE/PE/THESIS,7a978ef4d1b3cf7776e87e7aba40dd16040a4bd195bc2280ad35e166295f9c75,569c4127cf8efe412acf86f808b22d9064bb6b303b084e4e6cddf4bfa6e7b246,Master of Science By Research,MS Batch of 2023,Term I [2024-25],31/07/24,Meenakshi D Souza,IT 989/16,T124-MDS-989-16
4276,RE/PE/THESIS,d8cfbc4bfcba09d0e26174a76d4da77070b5802f1e47aa04808aadb06a71fd9f,1a42105fded7a8b3f26f259ca5bf7d765d957344f6589d3bc143aaa7c6281334,Master of Science By Research,MS Batch of 2023,Term I [2024-25],26/07/24,Madhav Rao,IT 989/16,T124-MR-989-16
4277,RE/PE/THESIS,29490db4e2eaec9365748451297fad706193630a6b58d213b94650b490202db1,f53da4fa9ab2f1186e6d4c9173539124ddd7d7d9ab7446d3ab287a3ee1194e8c,Doctor of Philosophy,PhD Batch of 2022,Term I [2024-25],26/07/24,Priyanka Das,IT 989/16,T124-PD-989-16
4278,RE/PE/THESIS,e53da41d881811e28d4a305682584625320fc290acfa7f6e659b94b6a6848fd7,0626423d526dc8d6d0a6d23d91ecc059d26234a1753e2f11fe8d3b24a86798b1,Master of Science By Research,MS Batch of 2022,Term I [2024-25],31/07/24,Nanditha Rao,IT 989/20,T124-NR-989-20
4279,RE/PE/THESIS,575559672eb8a24571f2dd3f664318d05cdd625139cbe9459d0f17b6ffe3abe5,f680476769e9904baed778784e64dac0f224ab94f7e2a45b73f75fad2f44ccc8,Master of Science By Research,MS Batch of 2022,Term I [2024-25],29/07/24,Viswanath G,IT 989/20,T124-VG-989-20
4280,RE/PE/THESIS,f9cf720da2568145c3d5c0a6d99dfa327827712adb925f1de7d9c69dcc920f17,aee3becd27e2c0cafa681d41c5ce5319a3a1547d48ea5403bbbea75e13385fed,Master of Science By Research,MS Batch of 2022,Term I [2024-25],30/07/24,Dinesh Babu,IT 989/20,T124-DB-989-20
4281,RE/PE/THESIS,b92ccca600a3085d575b9cf8ee45424cac4b94240a628cb394e1dc15b6f5623f,0f4071453656dc5ccee9edff9201b5efa498cc23a9ffd3b7be262a82f3fad8f8,Master of Science By Research,MS Batch of 2023,Term I [2024-25],31/07/24,Sachit Rao,IT 989/20,T124-SR-989-20
4282,RE/PE/THESIS,affa84e42f7a335ffacf65f1edf43f8953126eb66fe52bf545bd13976f7ba3ca,0cffb9ea906e6fd74bca7ef9a47c08b6c5045cf0f54642968283fd8ea2063f2a,Master of Science By Research,MS Batch of 2023,Term I [2024-25],26/07/24,Madhav Rao,IT 989/20,T124-MR-989-20
4283,RE/PE/THESIS,acd75c6c3c836ba8e9dbcc7856d57454f2a363a49e54139f517c6c94902cbb9a,885cf919e60f3a35424d39ef80e2913c07a73d0aa0c9b2ad542e883895afc8a2,Master of Science By Research,MS Batch of 2022,Term I [2024-25],07/08/24,Prof. Amrita Mishra,IT 989/4,T124-AM-989-4
4284,RE/PE/THESIS,f4e3f8411844709411ad140b51035fa6d4c71a63f51b06aeab75dcadd3d01067,938ed9b8d3666e9f9e1e1a3b8e8bb4ae26af37ada7721f81f2e5d94077999977,Master of Science By Research,MS Batch of 2022,Term I [2024-25],05/08/24,Jyotsna Bapat,IT 989/4,T124-JB-989-4
4285,RE/PE/THESIS,611e5f0da34611553dc9152f544a49823d6fd3daecbe9b10ce91aedf61793663,c4c9ec573ea1078ae51e2d62aa203052fbbfc07f6d499c0a70bdc70a494f6ed9,Master of Science By Research,MS Batch of 2022,Term I [2024-25],26/07/24,Madhav Rao,IT 989/4,T124-MR-989-4
4286,RE/PE/THESIS,9acef51bcf3d98febf02b9b87e4a4383396a0e734326aecd1e40d4aaa99a2bd8,07fb2a8c5169e0ed372155c50899d6aafd79b8802b2c0d1a3792859ca8f634a4,Master of Science By Research,MS Batch of 2024,Term I 2024-25,06/08/24,Madhav Rao,IT 989/4,T124-MR-989-4
4287,RE/PE/THESIS,9ce4ca7321fa395d52399a8bc82eb86b0b8c42f65f8d2869e3ea0cacfaee9656,20cc88406b77b3b14b4ccc09d03bf74520345bf96c980a344ee32fffdd31d2a4,Master of Science By Research,MS Batch of 2024,Term I 2024-25,07/08/24,Srinath Srinivasa,IT 989/4,T124-SRI-989-4
4288,RE/PE/THESIS,843286b21a5887a7ae9b7dced23553699f14debd4c55b6ec1b78a02d1d00328f,5ffb6ba03fce9d434c1525e3dfd6c39f3900c882b97f2740b9152a6c3dc69fb0,Master of Science By Research,MS Batch of 2024,Term I 2024-25,06/08/24,Madhav Rao,IT 989/4,T124-MR-989-4
4289,RE/PE/THESIS,78fcb46ad5f492221c6ccfa7e43103bdc4523213ad303b7f6945992b315f866d,dcddd1880d82208da46992fc57dc6254809c0b7689f7a365c9c75065099bb3b4,Master of Science By Research,MS Batch of 2024,Term I 2024-25,07/08/24,Srinath Srinivasa,IT 989/4,T124-SRI-989-4
4290,RE/PE/THESIS,b37233e7b720441c4b092d2d066310085d7f1cf2e608ac0d316ae2bb94791d0f,099e02a77a20113e0970d509c9b026095383e709e58e93d1d5e565db710dd86e,Master of Science By Research,MS Batch of 2022,Term I [2024-25],27/07/24,Priyanka Das,IT 989/8,T124-PD-989-8
4291,RE/PE/THESIS,8b30411bff4aabe23ebf4362a0834c826400c930a62824dc1ba7ab351b712527,ddb8805ce5cfd91d9dfa3ae6eb312c3f35ea2e12da0cca1814d8fd67ba62809f,Master of Science by Research-Part time,2022,Term I [2024-25],05/08/24,Dinesh Babu,IT 989/8,T124-DB-989-8
4292,RE/PE/THESIS,cdddf026d5b35a0326644fb6c71f0355226b20fdd114f2b70f93f75ffd6eb08e,a79a91034b0eda7626302875dbce80ec44576067bd80eaa2c36a1f621d2ce4f9,Master of Science by Research-Part time,2022,Term I [2024-25],01/08/24,Madhav Rao,IT 989/8,T124-MR-989-8
4293,RE/PE/THESIS,acd75c6c3c836ba8e9dbcc7856d57454f2a363a49e54139f517c6c94902cbb9a,885cf919e60f3a35424d39ef80e2913c07a73d0aa0c9b2ad542e883895afc8a2,Master of Science By Research,MS Batch of 2022,Term I [2024-25],07/08/24,Prof. Amrita Mishra,IT 989/8,T124-AM-989-8
4294,RE/PE/THESIS,737336adf9737c854594cbeca5461ba0493a3c0572151a3c83cacb0df8937c77,f07db7a81abaf037da15a868cd7eab89428edfda6cbcb27163bd6086a3b4a89a,Master of Science By Research,MS Batch of 2022,Term I [2024-25],07/08/24,Vinu E V,IT 989/8,T124-VIN-989-8
4295,RE/PE/THESIS,f2c567e727dd3730f75b90f59460f6ab50c975cb8ea0ea653403f783df0e67df,3df44cae9ae9235bb8b98503f097760aaf49fc18f2518f4a43c82def66918471,Master of Science by Research-Part time,2023,Term I [2024-25],05/08/24,Nanditha Rao,IT 989/8,T124-NR-989-8
4296,RE/PE/THESIS,5d7799b46ed3c5e2a0d45f6444cd91efda0c9d4c89ba7b2cac9d8e65f5acdd94,12324eb9355064d6e3971dd3c7521373336104842eb4787045d9a563be2ee45a,Master of Science By Research,MS Batch of 2024,Term I 2024-25,06/08/24,Raghuram Bharadwaj,IT 989/8,T124-RB-989-8
4297,RE/PE/THESIS,95962c7d81eb9ecbfe8bd0c1edd6bce3751e4fecaac1fb6fc02b0c4d4cd982f4,2cb32d0986278cdc6131560c7f136b61bf867aee591cf1a6e3dbd52612223084,Master of Science By Research,MS Batch of 2024,Term I 2024-25,07/08/24,Jaya Sreevalsan Nair,IT 989/8,T124-JSN-989-8
4298,RE/PE/THESIS,cce428fe0b9d509ceb3b52094ad39a03ed4a4920287bde92ad1df2c28a0c9400,4f2a9af570cff2f24573a7157dec547fe312b28ab8ad4dfad315ea3d82626d17,Master of Science By Research,MS Batch of 2024,Term I 2024-25,06/08/24,Raghuram Bharadwaj,IT 989/8,T124-RB-989-8
4299,RE/PE/THESIS,5301bd34c57660cd6d473c4927cfb86ddacd0e91027218b0a7a27dc388904657,0dfe8f1929b054d6f3fe74b5bc63e439ef93d1bd40f357193033994468cf841d,Master of Science By Research,MS Batch of 2024,Term I 2024-25,07/08/24,Sachit Rao,IT 989/8,T124-SR-989-8
4300,RE/PE/THESIS,dc72a2784baf73089c1e4a6f2c0397b908b597c1db275d3e20b1144617ccd926,b4b5d06a4649a3ba507e94382c6583aacb79d9dbad0e91ab333a401a126094aa,Master of Science By Research,MS Batch of 2024,Term I 2024-25,06/08/24,Sushree Behera,IT 989/8,T124-SB-989-8
4301,RE/PE/THESIS,ffba274d8a68b64e86980a5d807a0057faa389d2c7a5857424d47dc960e8c434,67530dd8202b82b761bc3be2325e34b52ca009c0f49f76d3fa6426cbbac4b868,Master of Science By Research,MS Batch of 2024,Term I 2024-25,07/08/24,Raghuram Bharadwaj,IT 989/8,T124-RB-989-8
4302,RE/PE/THESIS,298b49519fc487aa52b8447e3a0c2d7b5dcb2f5d7289f15958e30537722f4586,2d79c5b926c71cba420b735c316ea8e98a3eb07bce272b887bd2ad238ff23aef,Doctor of Philosophy-Part time,2018,Term I [2024-25],05/08/24,Meenakshi D Souza,IT 989/8,T124-MDS-989-8
4303,RE/PE/THESIS,ad5fdc6979c03c761d46e24221859b5e92b64548017283ccbc3c83306a79268a,679f6b588d1f7dd1ae7f1ea6c805d24cec79bff8a8aa264633733b4e9876e080,Doctor of Philosophy,PhD Batch of 2016,Term I [2024-25],31/07/24,G Srinivasa Raghavan,IT 999/12,T124-GSR-999-12
4304,RE/PE/THESIS,53eca9476172b110b74f07e26ec8cba3b87c8bdfcfd2acd3b3104e075f8593dc,42725df2af655e9a31bb9d2d25f126f786b6f3243fcef51a57819d53e8d8ff67,Doctor of Philosophy-Part time,PhD 2016-17,Term I [2024-25],31/07/24,Srinath Srinivasa,IT 999/12,T124-SRI-999-12
4305,RE/PE/THESIS,56f4ed8dd099936b75f4155d819102b98a8f1fd6ef4a62f34d985b7afe7568d7,a0c2e1caba270592e648b74bddc4f778ea79402d9195d95994fe5c4debd3a5a5,Doctor of Philosophy-Part time,2018,Term I [2024-25],06/08/24,Srinivas Vivek,IT 999/12,T124-SV-999-12
4306,RE/PE/THESIS,472fd42008f3e7872285372eb803e776472f3e426ada93fc2967b55429d1472c,6265017df814214a800d1ba3eea9607f5437257dbf99991b96dcaba1f6cee23f,Doctor of Philosophy-Part time,2019,Term I [2024-25],07/08/24,Dinesh Babu,IT 999/12,T124-DB-999-12
4307,RE/PE/THESIS,26c26e02d5131de59dedcc785ce4e727710cf9d56c4ca61601654c6d6e8a98cd,9b0f62e941845a5f541a3f19d30399d64c9e4bcff90a8dcdb4e4474a0f906eba,Doctor of Philosophy-Part time,2019,Term I [2024-25],01/08/24,Meenakshi D Souza,IT 999/12,T124-MDS-999-12
4308,RE/PE/THESIS,6f94f3f36aa9607d11e6797f4f70c4df64e653b5169fe66943ee869952fa3255,02724a42c781558ce4d19f27965a60512adf904907b317eee22c292b7c197807,Doctor of Philosophy,PhD Batch of 2020,Term I [2024-25],31/07/24,Madhav Rao,IT 999/12,T124-MR-999-12
4309,RE/PE/THESIS,8ff286008d31bb840e440e3cc195b59423b73e11492fa40e9e76a6805855a29e,fe9b232b62340f11206fa1ccd2fb4e1caf89ee85894eb22cd6a8287865e6ec6a,Doctor of Philosophy-Part time,2020,Term I [2024-25],02/08/24,Srinivas Vivek,IT 999/12,T124-SV-999-12
4310,RE/PE/THESIS,daaa96af3c2e88772dcfe32ca5286ced78f19ef7b4570c3c3617b3357a8bcef2,2b39a34ec968cff58e4f4b891e41729edbbd53607ddab3e32876441ca98433cf,Doctor of Philosophy-Part time,2021,Term I [2024-25],01/08/24,Jyotsna Bapat,IT 999/12,T124-JB-999-12
4312,RE/PE/THESIS,2010f6ed73f7c5db58c1423e3648a6b216ce021ff559e9618fd64f2add6cf7e3,f740e529be1a5b7c19c2a59435f8af1318902598c00088a75e5a680b75ece996,Doctor of Philosophy-Part time,2021,Term I [2024-25],04/08/24,Vinod Reddy,IT 999/12,T124-VR-999-12
4313,RE/PE/THESIS,76088bb87a6ec0ea117268592c1494d3dcb194704589d743f629b0e5bd0bbfd4,61c16e5d8488d3c5d0ef6c84fd7cb433f72e4dfb957f2830afe1a64a3cfcdb29,Doctor of Philosophy-Part time,2022,Term I [2024-25],01/08/24,Jaya Sreevalsan Nair,IT 999/12,T124-JSN-999-12
4314,RE/PE/THESIS,2658354d99f3711ea3c8c2ef79ea4ece4bc98c739fe24b1ac80a6de214373bd9,aa0091840543d945e0b31ceaab3dfa1346522cdcbbc16ad9865041711b4ecc65,Doctor of Philosophy,PhD Batch of 2022,Term I [2024-25],06/08/24,V Sridhar,IT 999/12,T124-VS-999-12
4315,RE/PE/THESIS,e3eaf8ea27083f45c3ef046d7b9fe76ce908ad43743042a71219c687103395e7,5861ced687a44d9a5c477945226fc5258cc69e97e5b4cece003f315608a2f214,Doctor of Philosophy-Part time,2022,Term I [2024-25],05/08/24,Prem Singh,IT 999/12,T124-PS-999-12
4316,RE/PE/THESIS,7eb7823588d84d32b3f3eb2ec1115e2729cda8be65bce8d3828791d79695853d,bb8892bff2d3111032f29fb21abe1ebf1258f8c241fd5149554976858939b19b,Doctor of Philosophy,PhD Batch of 2023,Term I [2024-25],30/07/24,Amit Chattopdhyay,IT 999/12,T124-ACH-999-12
4317,RE/PE/THESIS,b62a65da02319805d5f7073e03f685c78691f4da9e97f61df5bea1d9b7ccba2d,cfef0ef5b3a68673b5732df3bd3740d52fb88f1d24bb93acb09764c37229e39a,Doctor of Philosophy,PhD Batch of 2023,Term I [2024-25],30/07/24,Prem Singh,IT 999/12,T124-PS-999-12
4318,RE/PE/THESIS,d9cd245e28f002454a91f1e5ebe9b6e46d3e878a4609521534314f6b3e9491ec,08d5b026019e5408ab6773d721c9017c54cc18d984ef7e668cfe0fe5949291ec,Doctor of Philosophy,PhD Batch of 2024,Term I 2024-25,05/08/24,Dinesh Babu,IT 999/12,T124-DB-999-12
4319,RE/PE/THESIS,ec19bfbe60ce60d4697e8684cb50988f232386432817dc6ed0153c4807f7eb65,cfbe7d74de2ed5279ccbd08a5293ed58f21bc3de6430581d8b855bf9b5f459b8,Doctor of Philosophy,PhD Batch of 2017,Term I [2024-25],02/08/24,Jyotsna Bapat,IT 999/16,T124-JB-999-16
4320,RE/PE/THESIS,efa091db5811cb91662da853162530a725fa472063fdb77670d679f8e3b2f7e4,bd738447092d5c941d0d299b058b8578b6702ea077c940775e525262c54a8e8d,Doctor of Philosophy,PhD Batch of 2018,Term I [2024-25],26/07/24,V Ramasubramanian,IT 999/16,T124-VRAM-999-16
4321,RE/PE/THESIS,78f65428160b218befb0c11875b2d1ed77c5a127a9af2291ad2168c462af0734,75a0ec76854c926022cc29237892414d5aafb49efde672aaa532fa62dd01f79b,Doctor of Philosophy,PhD Batch of 2018,Term I [2024-25],30/07/24,Jyotsna Bapat,IT 999/16,T124-JB-999-16
4322,RE/PE/THESIS,f7a037056ab2edfcb9e48e667d8409c32840a0a4cbf7a64c359104d455c7acea,68bfe97bb8ba5f01486e40e076aa03af050c48e9fddf90220e727d545298b8d7,Doctor of Philosophy,PhD Batch of 2020,Term I [2024-25],29/07/24,Amit Prakash,IT 999/16,T124-AP-999-16
4323,RE/PE/THESIS,cd5ec0e5a3276608814058d27fe82680bdf4534d518e04ee45b20cf07e362531,98ca293e73364bf4c4c6866f639a0e29c445051554883e2d27905e9bc6c852b4,Doctor of Philosophy,PhD Batch of 2020,Term I [2024-25],29/07/24,Sachit Rao,IT 999/16,T124-SR-999-16
4324,RE/PE/THESIS,88e9a4ff7f95d3dbb0c9ca3ee8c85711c11d93759aaa3291305808fc85e2b3a6,b2b34981c4ede0d6a236279dfe043aeec5a4b8f55c6d6f1849224b113c66c607,Doctor of Philosophy,PhD Batch of 2020,Term I [2024-25],29/07/24,Srinath Srinivasa,IT 999/16,T124-SRI-999-16
4325,RE/PE/THESIS,c7e768724c07c16edbe924599f6773ba312859f37692dbc51a639ffe1186fc67,8b2ec9510356699011757497be8fc5e44ccada5cba115449681f770599b33457,Doctor of Philosophy,PhD Batch of 2020,Term I [2024-25],29/07/24,Amit Prakash,IT 999/16,T124-AP-999-16
4326,RE/PE/THESIS,2d35dcd913b6d663439342df05dda3794ec39ba25504a3243a879a7bb6445741,388678768b5e6ce22f77d224f97915a95993de70f860a144b071ff070ec22976,Doctor of Philosophy,PhD Batch of 2020,Term I [2024-25],30/07/24,Jyotsna Bapat,IT 999/16,T124-JB-999-16
4327,RE/PE/THESIS,71fb6238467806b9f53b7a9bd86b3ee3c1a3038c269f239b91287d0fd4809903,c125a53f01fdb50dcf3cf97e4af4c694c90475d857961752fe4b842547903309,Doctor of Philosophy,PhD Batch of 2021,Term I [2024-25],02/08/24,Jaya Sreevalsan Nair,IT 999/16,T124-JSN-999-16
4328,RE/PE/THESIS,0b676089082173eefd539cbb6e35c36c16c9b54c23d2ac75bf3639ecec6b7ea6,39ab8aab834a73425eba3d0519ec1eaaca7987087f7f3fce4c3b61e653b7656f,Doctor of Philosophy,PhD Batch of 2022,Term I [2024-25],29/07/24,Srinath Srinivasa,IT 999/16,T124-SRI-999-16
4329,RE/PE/THESIS,663c38aff38216fedb3f6abe26d1d5bdf33680ad5d678a6ac2b4d46530796584,e8ae01867ce8c5e226f5f292e3e10751c1c89820a7af267a46c9b753d7426d35,Doctor of Philosophy,PhD Batch of 2022,Term I [2024-25],24/07/24,V Sridhar,IT 999/16,T124-VS-999-16
4330,RE/PE/THESIS,475c0a2183ea00d3c47c3214fcd7f54b68943cf2d27882b4cc7e6d9cf09c7250,5c4d3d446c501703c39f8ee5b6d41a553a4786216390f8ebddaaf81053b1ee53,Doctor of Philosophy,PhD Batch of 2022,Term I [2024-25],29/07/24,Vinod Reddy,IT 999/16,T124-VR-999-16
4331,RE/PE/THESIS,1cc7f6c92909677c08b472e52a9730a4ba31cfe4411b1285dbe587f25f7cb1ba,f51ae690ed2f301bfe2c7c016f8c7b2f084886fe65eddd9af62b6bc532b63e9d,Doctor of Philosophy,PhD Batch of 2022,Term I [2024-25],29/07/24,Vinod Reddy,IT 999/16,T124-VR-999-16
4332,RE/PE/THESIS,6271d194dab1a4de83a0d4db01a2f58404f9adf8914cc224db06235331cddff2,9d6de12a5de3e814d5efd0a96ada2bae3e80b84b60dde472e64f8e98805e79ec,Doctor of Philosophy,PhD Batch of 2023,Term I [2024-25],26/07/24,Amit Chattopdhyay,IT 999/16,T124-ACH-999-16
4333,RE/PE/THESIS,86371dab7be81b059f9d1a68cfb1a11655a96df7fc06b4bc3e2bf1e7d7d67ec3,3805712758cf1e5a8133a3d770736462a758670b5d26d16c830e21b51e837306,Doctor of Philosophy,PhD Batch of 2023,Term I [2024-25],24/07/24,Prof. Amrita Mishra,IT 999/16,T124-AM-999-16
4334,RE/PE/THESIS,379fbe4ed37dd655ad0b6e6b1f85170ef5b39f85f722534470e3b9ac7080edd5,d2df9f171d8ee35cd6d7b121c31bdc846b008021275466e2ae61c365fcb498e9,Doctor of Philosophy,PhD Batch of 2024,Term I 2024-25,07/08/24,Jaya Sreevalsan Nair,IT 999/16,T124-JSN-999-16
4335,RE/PE/THESIS,c1241b5e1701c076e348470cbf6f1ac0cfba954886e6a5f768610278405f0bcd,5d58783f09f813ac931c7bf03e7bbd7f9fcc16baa6113291513387dd1f82bc8a,Doctor of Philosophy-Part time,2024,Term I 2024-25,05/08/24,Uttam Kumar,IT 999/16,T124-UK-999-16
4336,RE/PE/THESIS,69f403ef1cc974e5cb2cfa916bdcff56cde98967599d5160ef05959655e09b99,aee5aba8cbb911958ca24e9de846561635e5837ffbabfcfe6c1b3f6d930b4033,Doctor of Philosophy,PhD Batch of 2021,Term I [2024-25],30/07/24,Prem Singh,IT 999/20,T124-PS-999-20
4337,RE/PE/THESIS,39d1dd90b3547da6d4ea945afddc545271adfc5bccb647c92a0330146b6394cf,376501eba6b9183b4b05d36d80ae84081e09d1a5a72afe982bf843fef324e7f5,Doctor of Philosophy,PhD Batch of 2021,Term I [2024-25],23/07/24,Uttam Kumar,IT 999/20,T124-UK-999-20
4338,RE/PE/THESIS,3008b387a91fbc526e9f073e87e46f1457a93cd0f4a7279b29e699cffc266af3,94567c44ade7f9ad99a0dc2f958c7284f11bb960972d5c1f55c651b97643d2ec,Doctor of Philosophy,PhD Batch of 2021,Term I [2024-25],31/07/24,Madhav Rao,IT 999/20,T124-MR-999-20
4339,RE/PE/THESIS,8a5397df4fed545968e40bf87cfa122409518dbaa1fa46524b07e434c247a4bc,091cf22d6b163fda48de64e4a7c5ecf3add2ba08234c9e218a44b32624ac0ca5,Doctor of Philosophy,PhD Batch of 2023,Term I [2024-25],29/07/24,Dinesh Babu,IT 999/20,T124-DB-999-20
4340,RE/PE/THESIS,e8f2b6a4e8c3ad6d5d8d5404715e585aafe697ad27ed3df5d3b9bf9e75c567de,04af510916fc11720bb7a152312d1efe52e52ae9b2ddbd7441a3654000a26473,Doctor of Philosophy-Part time,2020,Term I [2024-25],07/08/24,Vinod Reddy,IT 999/4,T124-VR-999-4
4341,RE/PE/THESIS,08adff24a76fa2aa0c6b444658615e2c786628ac491e5a8dd9f1e40c5afe56ca,7e7d5b04d64d2a750147d275e9f16cb1dda0b7842b4ac1271c06700e1e93a23e,Doctor of Philosophy,PhD Batch of 2023,Term I [2024-25],31/07/24,Shrisha Rao,IT 999/4,T124-SRAO-999-4
4342,RE/PE/THESIS,c71279f3d2a47b01f658b8ec82d1db848d839329732b93e16d8a857bf68e43ed,b99fee189eba916afb836de26e6a04cb959540ea03d639548a83a8e60413c936,Doctor of Philosophy,PhD Batch of 2023,Term I [2024-25],24/07/24,Madhav Rao,IT 999/4,T124-MR-999-4
4343,RE/PE/THESIS,21d27d29dfb6fcd97be7b15a47f97c35dccd5d9ef5acbe3deba8f47277e11729,aff388123fb393cdf7e948114db16b33ec3b53831f82a474db660c54774930cf,Doctor of Philosophy-Part time,2024,Term I 2024-25,07/08/24,V Sridhar,IT 999/4,T124-VS-999-4
4344,RE/PE/THESIS,dc807e823225fad5f191669a63d43c7666f8b2a74f2d974a52b1c010e872e5c9,5f65d6ea997166c3cdd9d9b9ff450fdfc02c721f1687f4457da238a00dcdb108,Doctor of Philosophy-Part time,2021,Term I [2024-25],07/08/24,Prem Singh,IT 999/8,T124-PM-999-8
4345,RE/PE/THESIS,8de20ae4b97dcc9266bfa8ca09bbdfa4d11d72bceaa7e230f23f7e8838f2f968,0db431a5f590b7959e157f2906a2218c142a516949ee310c99fbb2965c00e5a8,Doctor of Philosophy-Part time,2022,Term I [2024-25],05/08/24,Meenakshi D Souza,IT 999/8,T124-MDS-999-8
4346,RE/PE/THESIS,2d64bef85abde480756ee824c021c18b4a8473015cbef1fd07295ec2d1f76434,f85b695c456a5f3024e4198502904ac8b5eb9cecc0d0298bb28a912667c4bde1,Doctor of Philosophy,PhD Batch of 2023,Term I [2024-25],31/07/24,Vinu E V,IT 999/8,T124-VIN-999-8
4347,RE/PE/THESIS,dab67c73b329dc29ec4f1e6c332a63f1bb299abb6c42c74df8be70f212982784,69a45bc505b1f50654467744c5bb2d90aedb9b013cf211675f2a579d8a138ad4,Doctor of Philosophy,PhD Batch of 2023,Term I [2024-25],29/07/24,Priyanka Das,IT 999/8,T124-PD-999-8
